Trajectories
100
,,Welding_Ethan0728:LASI,,,Welding_Ethan0728:RASI,,,Welding_Ethan0728:LPSI,,,Welding_Ethan0728:RPSI,,,Welding_Ethan0728:LTHI,,,Welding_Ethan0728:LKNE,,,Welding_Ethan0728:LTIB,,,Welding_Ethan0728:LANK,,,Welding_Ethan0728:LHEE,,,Welding_Ethan0728:LTOE,,,Welding_Ethan0728:RTHI,,,Welding_Ethan0728:RKNE,,,Welding_Ethan0728:RTIB,,,Welding_Ethan0728:RANK,,,Welding_Ethan0728:RHEE,,,Welding_Ethan0728:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6558,0,-293.539,-134.619,537.336,-324.481,109.203,539.07,-74.4447,-64.3221,537.198,-127.435,148.739,541.935,-264.718,-212.801,239.788,-252.223,-226.167,118.444,-144.022,-238.281,70.623,191.258,-165.439,220.765,199.425,-87.9443,290.465,184.665,-204.898,59.8179,-275.573,191.404,368.552,-252.192,234.094,105.055,,,,186.648,193.228,225.758,198.742,101.89,264.981,164.063,279.515,77.2805
6559,0,-293.905,-134.459,537.26,-324.775,109.355,539.083,-74.6969,-64.2679,537.351,-127.699,148.818,542.017,-264.957,-212.686,239.783,-252.432,-226.127,118.486,-144.07,-238.26,70.6889,191.169,-165.51,220.845,199.366,-88.1054,290.518,184.575,-204.955,59.8851,-275.845,191.466,368.507,-252.226,234.14,104.992,,,,186.562,193.306,225.724,198.683,102.02,265.131,164.706,279.225,77.1509
6560,0,-294.203,-134.319,537.2,-325.002,109.487,539.167,-74.9787,-64.1998,537.42,-127.949,148.837,542.221,-265.148,-212.568,239.787,-252.53,-226.099,118.476,-144.069,-238.239,70.6198,191.126,-165.557,220.762,199.416,-88.2066,290.557,184.602,-204.953,59.8215,-276.037,191.54,368.594,-252.259,234.17,105.025,,,,186.56,193.335,225.721,198.747,102.048,265.108,164.082,279.542,77.2244
6561,0,-294.499,-134.181,537.218,-325.267,109.625,539.262,-75.3713,-64.1215,537.317,-128.067,148.875,542.388,-265.281,-212.451,239.819,-252.503,-226.076,118.427,-144.063,-238.316,70.4934,191.114,-165.505,220.702,199.471,-88.2312,290.606,184.629,-204.903,59.7969,-276.2,191.64,368.719,-252.304,234.2,105.167,,,,186.696,193.282,225.692,198.857,101.988,265.055,164.823,279.227,77.1707
6562,0,-294.745,-134.052,537.072,-325.477,109.757,539.283,-75.4674,-64.0707,537.388,-128.257,148.947,542.456,-265.432,-212.333,239.728,-252.533,-225.952,118.391,-144.008,-238.255,70.4906,191.14,-165.438,220.683,199.467,-88.1258,290.557,184.682,-204.839,59.7348,-276.409,191.691,368.679,-252.421,234.225,105.207,,,,186.823,193.235,225.607,198.996,101.931,264.868,164.257,279.512,77.1882
6563,0,-294.986,-133.947,536.944,-325.747,109.812,539.201,-75.691,-63.9625,537.259,-128.472,148.985,542.433,-265.57,-212.235,239.585,-252.554,-225.911,118.266,-143.919,-238.207,70.4479,191.352,-165.322,220.782,199.493,-87.9251,290.485,184.728,-204.772,59.7677,-276.638,191.751,368.616,-252.508,234.257,105.155,,,,187.019,193.153,225.442,199.08,101.868,264.742,164.306,279.476,77.1425
6564,0,-295.22,-133.939,536.881,-326.05,109.905,539.272,-75.9476,-63.8963,537.211,-128.723,149.054,542.511,-265.71,-212.168,239.533,-252.64,-225.887,118.184,-143.867,-238.14,70.445,191.276,-165.007,220.761,199.455,-87.6714,290.425,184.731,-204.743,59.7674,-276.896,191.805,368.646,-252.606,234.26,105.111,,,,187.129,193.139,225.391,199.136,101.772,264.671,164.388,279.467,77.1116
6565,0,-295.543,-133.871,536.961,-326.322,109.923,539.297,-76.3144,-63.8255,537.235,-129.07,149.121,542.623,-265.9,-212.128,239.582,-252.656,-225.824,118.319,-143.939,-238.127,70.5472,191.14,-164.773,220.793,199.342,-87.3672,290.42,184.624,-204.692,59.9408,-277.08,191.831,368.602,-252.852,234.305,105.096,,,,187.144,193.075,225.492,199.043,101.76,264.722,164.42,279.441,77.0943
6566,0,-295.795,-133.894,536.921,-326.613,109.898,539.268,-76.5558,-63.7512,537.366,-129.481,149.214,542.76,-266.022,-212.086,239.619,-252.724,-225.806,118.339,-143.944,-238.024,70.8096,191.094,-164.486,221.046,199.284,-86.8898,290.493,184.467,-204.721,60.1592,-277.313,191.861,368.559,-253.121,234.259,105.09,,,,187.006,193.124,225.532,198.865,101.824,264.862,164.367,279.456,77.1112
6567,0,-296.02,-133.89,536.933,-326.844,109.901,539.257,-76.8112,-63.655,537.437,-129.828,149.312,542.9,-266.132,-212.08,239.696,-252.727,-225.819,118.386,-143.999,-238.023,70.9273,190.941,-164.278,221.045,199.152,-86.4558,290.513,184.406,-204.646,60.3176,-277.577,191.861,368.58,-253.282,234.294,105.209,,,,186.831,193.268,225.639,198.764,101.935,265.033,164.323,279.461,77.1733
6568,0,-296.192,-133.904,536.927,-327.129,109.874,539.326,-77.0426,-63.5906,537.579,-130.114,149.339,543.033,-266.168,-212.085,239.729,-252.761,-225.845,118.414,-143.96,-237.959,71.0698,190.807,-164.046,221.091,199.048,-86.0691,290.552,184.375,-204.637,60.534,-277.887,191.822,368.662,-253.277,234.294,105.227,,,,186.68,193.392,225.722,198.646,102.08,265.107,164.237,279.535,77.2445
6569,0,-296.321,-133.926,536.79,-327.304,109.827,539.289,-77.238,-63.523,537.662,-130.459,149.396,543.082,-266.195,-212.09,239.724,-252.785,-225.834,118.414,-143.84,-237.89,71.1465,190.759,-163.722,221.309,199.003,-85.6137,290.572,184.335,-204.533,60.6547,-278.074,191.756,368.566,-253.29,234.25,105.231,,,,186.576,193.528,225.758,198.65,102.219,265.183,164.175,279.589,77.2305
6570,0,-296.423,-133.924,536.745,-327.534,109.775,539.358,-77.3349,-63.507,537.699,-130.68,149.393,543.097,-266.204,-212.105,239.687,-252.766,-225.843,118.422,-143.727,-237.868,71.131,190.765,-163.429,221.377,198.962,-85.2568,290.513,184.345,-204.461,60.7012,-278.302,191.689,368.585,-253.252,234.217,105.188,,,,186.573,193.654,225.867,198.638,102.359,265.29,164.163,279.601,77.2554
6571,0,-296.502,-133.981,536.613,-327.813,109.736,539.491,-79.1062,-63.1204,535.227,-130.91,149.389,543.135,-266.191,-212.167,239.648,-252.709,-225.921,118.357,-143.565,-237.839,71.0697,190.75,-163.133,221.493,198.96,-84.8793,290.512,184.303,-204.43,60.8646,-278.522,191.626,368.659,-253.266,234.127,105.217,,,,186.603,193.732,225.87,198.627,102.507,265.4,164.167,279.617,77.2267
6572,0,-296.561,-134.049,536.444,-328.021,109.619,539.394,-79.2358,-63.033,535.292,-131.157,149.347,543.153,-266.234,-212.177,239.586,-252.588,-225.951,118.292,-143.534,-237.782,71.0243,190.652,-162.873,221.426,198.875,-84.5835,290.45,184.256,-204.405,60.9108,-278.753,191.585,368.688,-253.26,234.131,105.112,,,,186.562,193.821,225.813,198.576,102.589,265.361,164.691,279.462,77.2495
6573,0,-296.69,-134.07,536.416,-328.121,109.523,539.328,,,,-131.411,149.352,543.134,-266.345,-212.183,239.544,-252.522,-225.944,118.252,-143.551,-237.716,71.1769,190.615,-162.663,221.555,198.794,-84.3725,290.399,184.182,-204.304,61.0162,-278.912,191.546,368.622,-253.287,234.182,105.047,,,,186.434,193.957,225.886,198.424,102.754,265.467,164.112,279.696,77.1009
6574,0,-296.807,-134.169,536.361,-328.341,109.426,539.25,-77.789,-63.3393,537.952,-131.738,149.444,543.226,-266.469,-212.218,239.572,-252.51,-225.922,118.3,-143.584,-237.713,71.431,190.53,-162.48,221.775,198.72,-84.1085,290.514,184.031,-204.254,61.1297,-279.065,191.49,368.544,-253.373,234.201,105.032,,,,186.316,194.057,225.961,198.393,102.881,265.588,164.63,279.534,77.1548
6575,0,-296.904,-134.279,536.392,-328.51,109.319,539.26,-79.5907,-62.9069,535.31,-131.963,149.429,543.234,-266.611,-212.206,239.555,-252.526,-225.847,118.272,-143.58,-237.689,71.5706,190.344,-162.296,221.936,198.592,-83.8337,290.698,183.931,-204.221,61.3528,-279.152,191.4,368.44,-253.427,234.093,105.063,,,,186.271,194.272,226.121,198.347,103.074,265.735,164.545,279.602,77.1861
6576,0,-296.92,-134.426,536.289,-328.654,109.183,539.182,-79.4953,-63.1358,535.338,-132.078,149.452,543.28,-266.644,-212.235,239.569,-252.62,-225.881,118.293,-143.448,-237.69,71.6057,190.274,-162.105,222.037,198.593,-83.6945,290.771,183.854,-204.207,61.5222,-279.146,191.3,368.296,-253.376,234.089,105.005,,,,186.253,194.467,226.061,198.42,103.266,265.83,164.502,279.664,77.147
6577,0,-296.899,-134.564,536.188,-328.781,109.037,539.146,-79.5874,-63.062,535.429,-132.182,149.377,543.247,-266.673,-212.244,239.572,-252.596,-225.887,118.298,-143.331,-237.646,71.5481,190.135,-162.058,221.955,198.578,-83.5797,290.804,183.846,-204.176,61.5659,-279.206,191.249,368.362,-253.356,234.059,105.017,,,,186.387,194.632,226.057,198.523,103.499,265.944,163.981,279.848,76.8188
6578,0,-296.924,-134.654,536.145,-328.935,108.972,539.246,-79.5811,-63.161,535.486,-132.199,149.303,543.241,-266.702,-212.264,239.587,-252.501,-225.977,118.286,-143.312,-237.706,71.5101,190.049,-161.949,222.023,198.534,-83.4459,290.877,183.777,-204.131,61.5343,-279.187,191.168,368.377,-253.366,233.986,105.079,,,,186.428,194.789,226.055,198.537,103.719,266,164.474,279.803,77.0921
6579,0,-296.933,-134.749,536.015,-328.913,108.82,539.073,-79.6716,-63.235,535.585,-132.361,149.19,543.207,-266.733,-212.301,239.56,-252.349,-226.03,118.248,-143.252,-237.727,71.5869,190.087,-161.935,222.207,198.449,-83.3417,290.987,183.777,-204.135,61.6837,-279.231,191.101,368.368,-253.373,233.996,105.093,,,,186.366,194.962,226.055,198.495,103.932,266.08,163.94,279.969,76.7524
6580,0,-296.953,-134.826,535.9,-328.975,108.754,539.052,-79.6855,-63.4979,535.666,-132.438,149.068,543.187,-266.759,-212.363,239.512,-252.236,-226.105,118.256,-143.175,-237.78,71.6455,189.937,-161.906,222.296,198.439,-83.3496,291.107,183.678,-204.107,61.7939,-279.211,190.995,368.295,-253.363,234.04,105.088,,,,186.264,195.081,226.102,198.466,104.135,266.199,163.86,280.03,76.7683
6581,0,-296.996,-134.91,535.841,-328.99,108.662,539.051,,,,-132.55,148.867,543.285,-266.788,-212.466,239.504,-252.305,-226.182,118.319,-143.097,-237.772,71.7101,189.876,-161.996,222.492,198.359,-83.4117,291.273,183.578,-204.145,61.956,-279.252,190.914,368.407,-253.354,234.022,105.144,,,,186.199,195.199,226.21,198.502,104.295,266.35,163.795,280.097,76.851
6582,0,-297.094,-134.994,535.76,-329.005,108.544,538.952,-79.8564,-63.61,536.12,-132.625,148.711,543.325,-266.83,-212.51,239.526,-252.329,-226.177,118.302,-143.098,-237.837,71.687,189.691,-162.044,222.576,198.338,-83.4989,291.422,183.371,-204.212,62.0185,-279.44,191.286,368.705,-253.39,233.982,105.149,,,,186.195,195.406,226.287,198.414,104.537,266.523,164.227,280.051,77.1849
6583,0,-297.17,-135.102,535.657,-329.058,108.465,538.959,-79.8782,-63.8764,535.929,-132.687,148.596,543.312,-266.808,-212.554,239.504,-252.333,-226.213,118.237,-143.044,-237.831,71.622,189.703,-162.124,222.733,198.306,-83.5114,291.488,183.29,-204.18,62.069,-279.501,191.209,368.666,-253.447,233.877,105.117,,,,186.157,195.565,226.252,198.442,104.669,266.482,164.186,280.126,77.0759
6584,0,-297.141,-135.203,535.569,-329.092,108.358,538.892,-78.3118,-64.1921,538.542,-132.73,148.488,543.373,-266.795,-212.648,239.452,-252.223,-226.28,118.216,-143.008,-237.886,71.6186,189.718,-162.168,222.855,198.336,-83.6419,291.536,183.215,-204.214,62.1727,-279.324,190.635,368.236,-253.431,233.939,105.1,,,,186.214,195.682,226.287,198.411,104.809,266.508,164.202,280.17,77.0508
6585,0,-297.182,-135.304,535.504,-329.02,108.218,538.71,,,,-132.827,148.392,543.414,-266.762,-212.741,239.399,-252.172,-226.338,118.145,-143.038,-237.905,71.6282,189.567,-162.151,222.821,198.32,-83.6958,291.608,183.06,-204.241,62.1582,-279.315,190.55,368.208,-253.301,233.934,104.951,,,,186.195,195.776,226.244,198.438,104.915,266.595,164.226,280.189,77.0107
6586,0,-297.221,-135.395,535.464,-329.097,108.152,538.688,-78.3954,-64.3387,538.664,-132.913,148.306,543.416,-266.729,-212.822,239.385,-252.091,-226.344,118.114,-143.017,-237.959,71.6495,189.545,-162.197,222.921,198.266,-83.7912,291.686,183.01,-204.227,62.2963,-279.283,190.43,368.106,-253.362,233.871,104.959,,,,186.11,195.853,226.278,198.388,105.015,266.665,164.203,280.183,76.9811
6587,0,-297.2,-135.441,535.394,-329.055,108.064,538.573,,,,-132.955,148.242,543.437,-266.665,-212.882,239.32,-252.082,-226.425,118.126,-142.96,-238.006,71.6652,189.579,-162.295,223.042,198.328,-83.835,291.825,183.007,-204.226,62.311,-279.264,190.382,368.074,-253.409,233.832,105.027,,,,186.099,195.928,226.401,198.397,105.067,266.7,164.21,280.16,76.9819
6588,0,-297.107,-135.488,535.245,-329.026,108.005,538.557,-79.8637,-64.257,536.025,-132.859,148.164,543.459,-266.535,-212.926,239.302,-252.044,-226.539,118.063,-142.828,-238.013,71.4514,189.608,-162.36,222.921,198.417,-83.9251,291.786,183.004,-204.213,62.1031,-279.27,190.372,368.227,-253.417,233.785,105.096,,,,186.074,195.926,226.402,198.385,105.102,266.787,164.162,280.225,77.1562
6589,0,-297.098,-135.541,535.119,-328.987,107.957,538.519,-78.1606,-64.4975,538.702,-132.757,148.123,543.386,-266.429,-212.984,239.232,-252.043,-226.584,118.059,-142.708,-238.027,71.3925,189.66,-162.382,222.774,198.471,-84.0036,291.738,183.104,-204.162,62.0544,-279.229,190.341,368.23,-253.401,233.725,105.059,,,,186.005,195.897,226.344,198.457,105.114,266.702,164.207,280.181,77.2291
6590,0,-297.093,-135.484,535.083,-328.997,108.036,538.565,-78.2065,-64.5317,538.65,-132.781,148.094,543.37,-266.373,-212.984,239.236,-251.938,-226.618,118.049,-142.681,-238.076,71.4232,189.853,-162.41,222.776,198.543,-84.0028,291.743,183.244,-204.201,62.0403,-279.202,190.389,368.244,-253.468,233.717,105.186,,,,185.946,195.924,226.374,198.346,105.147,266.75,164.193,280.206,77.1879
6591,0,-297.195,-135.483,535.076,-328.931,108.032,538.413,-79.946,-64.3095,536.149,-132.854,148.117,543.432,-266.441,-212.978,239.314,-251.927,-226.606,118.079,-142.785,-238.138,71.6327,189.993,-162.482,222.902,198.516,-84.0511,291.802,183.189,-204.231,62.1584,-279.135,190.416,368.163,-253.41,233.808,105.097,,,,185.901,195.891,226.419,198.259,105.109,266.807,164.288,280.122,77.344
6592,0,-297.277,-135.453,535.128,-328.885,108.071,538.42,-78.3447,-64.5828,538.879,-133.047,148.068,543.628,-266.486,-212.979,239.36,-251.968,-226.626,118.115,-142.893,-238.172,71.7603,189.95,-162.599,222.886,198.498,-84.1306,291.892,183.083,-204.277,62.261,-279.115,190.49,368.238,-253.362,233.781,105.103,,,,185.893,195.896,226.513,198.164,105.126,266.937,164.193,280.132,77.4158
6593,0,-297.229,-135.415,535.088,-328.902,108.105,538.462,,,,-133.026,148.131,543.688,-266.506,-212.953,239.382,-251.972,-226.556,118.137,-142.904,-238.164,71.8551,189.976,-162.637,222.911,198.532,-84.2401,291.968,183.051,-204.269,62.2925,-278.988,190.529,368.193,-253.283,233.815,105.129,,,,185.916,195.89,226.537,198.171,105.097,266.975,164.334,280.073,77.4969
6594,0,-297.14,-135.405,534.97,-328.85,108.141,538.405,-78.2447,-64.4493,538.824,-132.817,148.201,543.548,-266.489,-212.904,239.32,-251.895,-226.461,118.169,-142.857,-238.173,71.782,189.903,-162.685,222.945,198.497,-84.3491,292.025,183.039,-204.282,62.2671,-278.939,190.616,368.279,-253.185,233.755,105.048,,,,185.891,195.905,226.557,198.224,105.074,267.002,164.355,280.114,77.5044
6595,0,-297.041,-135.383,534.854,-328.828,108.15,538.298,-78.1553,-64.3271,538.644,-132.783,148.262,543.466,-266.515,-212.84,239.256,-251.929,-226.412,118.112,-142.89,-238.14,71.7141,189.712,-162.665,222.88,198.483,-84.4614,292.05,183.036,-204.275,62.1789,-278.885,190.645,368.241,-253.134,233.778,104.975,,,,185.894,195.894,226.518,198.2,105.081,266.914,164.322,280.16,77.5146
6596,0,-296.965,-135.313,534.652,-328.847,108.193,538.197,-86.641,-63.5123,528.736,-132.705,148.377,543.345,-266.572,-212.751,239.138,-252.006,-226.434,118.042,-142.895,-238.122,71.5781,189.664,-162.723,222.922,198.439,-84.5254,292.075,182.986,-204.239,62.1002,-278.914,190.682,368.12,-253.193,233.738,104.865,,,,185.797,195.896,226.453,198.2,105.144,266.957,164.404,280.104,77.4478
6597,0,-296.881,-135.286,534.537,-328.756,108.189,538.037,-79.822,-63.7124,535.883,-132.663,148.442,543.39,-266.641,-212.691,239.167,-252.043,-226.443,118.003,-142.911,-238.138,71.646,189.652,-162.859,223.065,198.341,-84.5736,292.169,182.914,-204.248,62.0968,-278.9,190.708,368.057,-253.255,233.79,104.791,,,,185.718,195.935,226.505,198.117,105.23,267.004,164.334,280.076,77.5304
6598,0,-296.846,-135.26,534.533,-328.686,108.229,538.063,-79.8384,-63.6944,535.969,-132.805,148.403,543.517,-266.729,-212.629,239.253,-252.131,-226.448,118.046,-142.927,-238.143,71.6472,189.448,-162.813,223.061,198.295,-84.6036,292.312,182.866,-204.279,62.1991,-278.887,190.717,368.154,-253.295,233.77,104.823,,,,185.618,195.999,226.613,197.98,105.327,267.133,164.257,280.053,77.5572
6599,0,-296.79,-135.156,534.588,-328.456,108.221,537.978,-79.7872,-63.8316,536.123,-132.622,148.453,543.573,-266.779,-212.582,239.379,-252.137,-226.416,118.118,-143.013,-238.163,71.6931,189.468,-162.879,223.17,198.225,-84.6409,292.347,182.799,-204.309,62.1841,-278.787,190.723,368.204,-253.251,233.885,104.887,,,,185.554,196.13,226.786,197.988,105.371,267.328,164.182,280.116,77.7232
6600,0,-296.789,-135.056,534.546,-328.414,108.393,538.131,-79.834,-63.7576,536.13,-132.476,148.478,543.57,-266.815,-212.538,239.399,-252.124,-226.394,118.193,-142.996,-238.11,71.7881,189.499,-162.86,223.231,198.275,-84.6249,292.331,182.873,-204.252,62.374,-278.73,190.754,368.239,-253.311,233.804,104.839,,,,185.466,196.224,226.872,197.874,105.505,267.397,164.03,280.149,77.7079
6601,0,-296.734,-134.958,534.457,-328.209,108.497,538.095,-79.7782,-63.8217,536.121,-132.232,148.506,543.599,-266.755,-212.517,239.396,-252.126,-226.417,118.191,-143.001,-238.142,71.7553,189.419,-162.858,223.143,198.259,-84.6148,292.336,182.825,-204.3,62.304,-278.584,190.779,368.256,-253.276,233.839,104.834,,,,185.379,196.288,226.937,197.808,105.574,267.529,164.12,280.126,77.6722
6602,0,-296.664,-134.859,534.43,-328.06,108.581,538.021,-85.0153,-62.6879,530.113,-132.114,148.476,543.587,-266.722,-212.528,239.382,-252.128,-226.4,118.224,-142.958,-238.138,71.8201,189.482,-162.844,223.214,198.327,-84.5829,292.387,182.776,-204.299,62.2477,-278.485,190.827,368.27,-253.263,233.906,104.845,,,,185.317,196.348,226.978,197.776,105.683,267.55,164.085,280.152,77.85
6603,0,-296.596,-134.751,534.304,-327.888,108.675,537.928,-79.6918,-63.833,536.207,-131.939,148.545,543.604,-266.676,-212.518,239.393,-252.128,-226.404,118.205,-142.966,-238.187,71.838,189.48,-162.865,223.214,198.294,-84.4949,292.356,182.767,-204.303,62.3438,-278.323,190.913,368.17,-253.295,233.958,104.77,,,,185.26,196.457,227.02,197.724,105.758,267.537,164.079,280.132,77.7523
6604,0,-296.412,-134.695,534.23,-327.711,108.715,537.919,-79.6371,-63.7024,536.168,-131.697,148.516,543.674,-266.515,-212.553,239.411,-252.048,-226.453,118.226,-142.884,-238.173,71.902,189.453,-162.794,223.211,198.321,-84.4496,292.351,182.869,-204.304,62.4736,-278.138,191.003,368.214,-253.267,233.948,104.822,,,,185.34,196.484,226.993,197.83,105.799,267.612,164.134,280.147,77.6745
6605,0,-296.238,-134.661,534.171,-327.472,108.727,537.943,-79.3765,-63.7691,536.005,-131.544,148.372,543.671,-266.3,-212.566,239.406,-251.933,-226.471,118.234,-142.825,-238.178,71.7685,189.593,-162.729,223.242,198.372,-84.4045,292.362,182.841,-204.239,62.3067,-277.945,191.116,368.386,-253.121,234.011,104.825,,,,185.459,196.519,226.97,197.891,105.833,267.59,164.151,280.225,77.9028
6606,0,-296.044,-134.607,534.057,-327.338,108.728,537.856,-86.1426,-64.0513,528.782,-131.314,148.384,543.614,-266.17,-212.573,239.332,-251.87,-226.476,118.119,-142.867,-238.155,71.7032,189.667,-162.639,223.192,198.364,-84.3095,292.262,182.831,-204.169,62.1354,-277.681,191.146,368.251,-253.002,233.976,104.723,,,,185.508,196.56,226.873,197.864,105.883,267.537,164.26,280.155,77.7204
6607,0,-295.877,-134.586,534.004,-327.137,108.775,537.822,-85.9424,-63.9616,528.764,-131.136,148.46,543.658,-266.048,-212.59,239.303,-251.845,-226.478,118.102,-142.865,-238.202,71.6681,189.56,-162.602,223.129,198.306,-84.2712,292.194,182.838,-204.216,62.194,-277.612,191.701,368.49,-252.95,234.042,104.627,,,,185.531,196.629,226.804,197.895,105.969,267.604,164.289,280.181,77.6106
6608,0,-295.666,-134.521,533.953,-326.907,108.786,537.739,-85.7712,-63.8696,528.724,-130.913,148.526,543.639,-265.989,-212.569,239.305,-251.829,-226.43,118.106,-142.829,-238.214,71.6742,189.507,-162.601,223.063,198.313,-84.2506,292.161,182.833,-204.277,62.2356,-277.416,191.781,368.43,-252.916,234.029,104.594,,,,185.529,196.676,226.852,197.854,106.03,267.553,164.286,280.156,77.5898
6609,0,-295.468,-134.465,533.896,-326.758,108.894,537.806,-78.4503,-63.9508,536.534,-130.829,148.556,543.696,-265.868,-212.531,239.334,-251.853,-226.428,118.167,-142.843,-238.173,71.6521,189.539,-162.688,223.109,198.298,-84.2092,292.176,182.846,-204.201,62.2866,-277.216,191.364,368.196,-252.899,234.04,104.56,,,,185.495,196.801,226.926,197.844,106.102,267.623,164.237,280.169,77.5618
6610,0,-295.177,-134.382,533.913,-326.528,108.958,537.811,-78.1558,-63.8744,536.719,-130.606,148.665,543.786,-265.787,-212.501,239.44,-251.833,-226.422,118.232,-142.842,-238.172,71.7419,189.574,-162.584,223.182,198.323,-84.1637,292.208,182.887,-204.243,62.3457,-277.074,191.426,368.2,-252.997,234.05,104.613,,,,185.452,196.855,226.988,197.777,106.205,267.702,164.186,280.199,77.5437
6611,0,-294.907,-134.298,533.953,-326.173,108.961,537.683,-77.6693,-63.8284,537.15,-130.474,148.778,543.94,-265.673,-212.463,239.535,-251.788,-226.366,118.272,-142.861,-238.19,71.7502,189.559,-162.643,223.272,198.285,-84.1517,292.206,182.723,-204.289,62.3737,-276.895,191.482,368.216,-253.052,234.115,104.76,,,,185.363,196.922,227.031,197.762,106.254,267.807,164.122,280.235,77.6258
6612,0,-294.584,-134.256,533.916,-325.892,109.022,537.666,-77.555,-63.5953,536.953,-130.21,148.924,544.063,-265.531,-212.444,239.613,-251.795,-226.399,118.317,-142.851,-238.203,71.6879,189.424,-162.691,223.112,198.347,-84.1499,292.259,182.672,-204.315,62.3573,-276.711,191.478,368.221,-252.979,234.128,104.787,,,,185.311,196.979,227.077,197.677,106.297,267.859,164.11,280.241,77.6735
6613,0,-294.246,-134.207,533.86,-325.631,109.064,537.654,-75.7277,-63.4839,539.168,-129.853,149.098,544.06,-265.318,-212.414,239.61,-251.699,-226.413,118.275,-142.837,-238.185,71.6197,189.438,-162.593,223.023,198.348,-84.2111,292.162,182.754,-204.263,62.3004,-276.599,191.556,368.298,-252.98,234.148,104.774,,,,185.303,196.926,227,197.676,106.316,267.84,164.149,280.228,77.6134
